"","","y"
-1.42449465021281,0.688156028146055,1.66436368895673
-0.144399601954219,0.0712806522505788,-0.618256516013526
0.207538339232345,2.18975235927918,3.50109958706581
2.30797839905936,-1.15770759930148,-4.89473452828626
0.105802367893711,1.18168806409233,2.89395465302939
0.456998805423414,-0.527368361608178,-0.424035426508705
-0.077152935356531,-1.45662801131076,-2.3485942236507
-0.334000842366544,0.572967370493168,1.57395410792459
-0.0347260283112762,-1.43337770467221,-2.31197135389819
0.787639605630162,-1.0551850185265,-0.841275029732069
2.07524500865228,-0.733111877421952,-3.75461920641038
1.02739243876377,0.210907264251298,2.68132171929986
1.2079083983867,-0.99892072706101,-1.39330567753201
-1.23132342155804,1.07785032320562,2.52253942437045
0.983895570053379,-1.19897438250787,-0.892420080805455
0.219924803660651,0.216637035184711,2.12699833849178
-1.46725002909224,0.143087029788927,0.336340361585106
0.521022742648139,-1.06575009105298,-0.568261321799342
-0.158754604716016,-0.428623410701779,-1.65685712787536
1.4645873119698,-0.656179476771346,-1.78583632291052
-0.766081999604665,0.959394326857613,0.502627969402134
-0.430211753928547,1.55605263610222,2.34364367585365
-0.926109497377437,-1.04079643378825,-4.98086094770545
-0.17710396143654,0.930572408540247,2.48875405057556
0.402011779486338,-0.0754459310121911,0.643449602191845
-0.731748173119606,-1.96719534905096,-5.38815034017763
0.830373167981674,-0.755903642645193,0.098285912306601
-1.20808278630446,0.461149160506762,-0.0787502456856153
-1.04798441280774,0.145106631047872,-0.832794122270937
1.44115770684428,-2.44231132108142,-2.41705746374
-1.01584746530465,0.580318685451573,0.315585089139441
0.411974712317515,0.655051998486745,3.06108333098498
-0.38107605110892,-0.304508837259419,-3.46842905878182
